"munA","munB","cdA","cdB","vias","vdm","od","ibge","z_vias","z_vdm","z_od","z_ibge","n_fontes","peso_final"
"Conchas","Porangaba","3512308","3540507",6,NA,NA,NA,1.02959868968757,NA,NA,NA,1,0.659168611542426
"Guareí","Porangaba","3518503","3540507",2,NA,NA,18,-0.615186065829541,NA,NA,-1.33218712166606,2,0.286755371292178
"Pereiras","Porangaba","3537503","3540507",8,NA,NA,NA,1.5174532681106,NA,NA,NA,1,0.7498613879651
"Torre de Pedra","Porangaba","3554656","3540507",4,NA,NA,53,0.37643475369414,NA,NA,-0.336202371134224,2,0.471504552251181
"Apiaí","Bom Sucesso de Itararé","3502705","3507159",5,NA,NA,NA,0.730359543590107,NA,NA,NA,1,0.603539679942246
"Barra do Chapéu","Bom Sucesso de Itararé","3505351","3507159",2,NA,NA,NA,-0.615186065829541,NA,NA,NA,1,0.353401067907346
"Buritizal","Pedregulho","3508207","3537008",1,NA,NA,34,-1.40227979035003,NA,NA,-0.74967886142329,2,0.267739024421924
"Igarapava","Pedregulho","3520103","3537008",2,NA,NA,34,-0.615186065829541,NA,NA,-0.74967886142329,2,0.340899878433351
"Jeriquara","Pedregulho","3525409","3537008",3,NA,NA,NA,-0.0567341809303825,NA,NA,NA,1,0.457217971919391
"Cristais Paulista","Pedregulho","3513207","3537008",3,NA,NA,98,-0.0567341809303825,NA,NA,0.241754517419501,2,0.484962683131948
"Capão Bonito","Guapiara","3510203","3517604",6,NA,NA,98,1.02959868968757,NA,NA,0.241754517419501,2,0.585938002943465
"Apiaí","Guapiara","3502705","3517604",3,NA,NA,56,-0.0567341809303825,NA,NA,-0.284648704787423,2,0.436033174369205
"Itapeva","Guapiara","3522406","3517604",2,NA,NA,7,-0.615186065829541,NA,NA,-2.15697131133439,2,0.210091164970347
"Ribeirão Branco","Guapiara","3543006","3517604",5,NA,NA,NA,0.730359543590107,NA,NA,NA,1,0.603539679942246
"Cravinhos","Luís Antônio","3513108","3527603",4,NA,NA,NA,0.37643475369414,NA,NA,NA,1,0.537744618749556
"Guatapará","Luís Antônio","3518859","3527603",7,NA,NA,NA,1.28881142848927,NA,NA,NA,1,0.707356583954292
"São Simão","Luís Antônio","3550902","3527603",8,NA,NA,70,1.5174532681106,NA,NA,-0.0752305069729479,2,0.601820434867369
"Santa Rita do Passa Quatro","Luís Antônio","3547502","3527603",1,NA,NA,14,-1.40227979035003,NA,NA,-1.55758631744739,2,0.192643521048508
"São Carlos","Luís Antônio","3548906","3527603",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"São Luiz do Paraitinga","Lagoinha","3550001","3526308",4,NA,NA,76,0.37643475369414,NA,NA,0.00212355656496556,2,0.502952158849442
"Taubaté","Lagoinha","3554102","3526308",2,NA,NA,80,-0.615186065829541,NA,NA,0.0504128905265393,2,0.415268907224438
"Guaratinguetá","Lagoinha","3518404","3526308",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Cunha","Lagoinha","3513603","3526308",5,NA,NA,NA,0.730359543590107,NA,NA,NA,1,0.603539679942246
"Altinópolis","Santo Antônio da Alegria","3501004","3547908",6,NA,NA,17,1.02959868968757,NA,NA,-1.38374078801286,2,0.434847197576612
"Cássia dos Coqueiros","Santo Antônio da Alegria","3510906","3547908",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Santo Antônio do Aracanguá","Guzolândia","3548054","3518909",2,NA,NA,NA,-0.615186065829541,NA,NA,NA,1,0.353401067907346
"Auriflama","Guzolândia","3504206","3518909",5,NA,NA,98,0.730359543590107,NA,NA,0.241754517419501,2,0.558123537143375
"Sud Mennucci","Guzolândia","3552304","3518909",9,NA,NA,NA,1.72198036311379,NA,NA,NA,1,0.787883230784456
"Santa Rita d'Oeste","Santa Fé do Sul","3547403","3546603",1,NA,NA,14,-1.40227979035003,NA,NA,-1.55758631744739,2,0.192643521048508
"Santa Clara d'Oeste","Santa Fé do Sul","3546108","3546603",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Rubinéia","Santa Fé do Sul","3544509","3546603",7,NA,NA,65,1.28881142848927,NA,NA,-0.144860744241263,2,0.574095858755036
"Três Fronteiras","Santa Fé do Sul","3554904","3546603",11,NA,NA,NA,2.07590515300976,NA,NA,NA,1,0.853678291977146
"Santa Cruz do Rio Pardo","São Pedro do Turvo","3546405","3550506",4,NA,NA,81,0.37643475369414,NA,NA,0.0621125533658892,2,0.508528173624453
"Ourinhos","São Pedro do Turvo","3534708","3550506",1,NA,NA,81,-1.40227979035003,NA,NA,0.0621125533658892,2,0.343195544191921
"Ubirajara","São Pedro do Turvo","3555505","3550506",2,NA,NA,NA,-0.615186065829541,NA,NA,NA,1,0.353401067907346
"Campos Novos Paulista","São Pedro do Turvo","3509809","3550506",13,NA,NA,NA,2.37514429910722,NA,NA,NA,1,0.909307223577326
"Ribeirão do Sul","São Pedro do Turvo","3543204","3550506",6,NA,NA,NA,1.02959868968757,NA,NA,NA,1,0.659168611542426
"Lupércio","São Pedro do Turvo","3527801","3550506",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Divinolândia","São José do Rio Pardo","3513900","3549706",3,NA,NA,68,-0.0567341809303825,NA,NA,-0.102475519288637,2,0.452966285908359
"São Sebastião da Grama","São José do Rio Pardo","3550803","3549706",3,NA,NA,58,-0.0567341809303825,NA,NA,-0.25176577178329,2,0.439089663559801
"Casa Branca","São José do Rio Pardo","3510807","3549706",1,NA,NA,133,-1.40227979035003,NA,NA,0.530401185820248,2,0.386723265487216
"Tapiratiba","São José do Rio Pardo","3553609","3549706",2,NA,NA,172,-0.615186065829541,NA,NA,0.773977169093518,2,0.482524659497615
"Itobi","São José do Rio Pardo","3523800","3549706",4,NA,NA,140,0.37643475369414,NA,NA,0.578954029679434,2,0.556568912125655
"Ribeirão Bonito","Araraquara","3542909","3503208",2,NA,NA,114,-0.615186065829541,NA,NA,0.384602106494706,2,0.44633200387984
"Motuca","Araraquara","3532058","3503208",6,NA,NA,38,1.02959868968757,NA,NA,-0.646496065902024,2,0.503374555634136
"Matão","Araraquara","3529302","3503208",6,NA,NA,443,1.02959868968757,NA,NA,1.67269230569823,2,0.718944565397603
"Ibaté","Araraquara","3519303","3503208",7,NA,NA,42,1.28881142848927,NA,NA,-0.55339675426276,2,0.53612218108939
"Boa Esperança do Sul","Araraquara","3506706","3503208",3,NA,NA,115,-0.0567341809303825,NA,NA,0.392857660735915,2,0.499007814816329
"Gavião Peixoto","Araraquara","3516853","3503208",4,NA,NA,123,0.37643475369414,NA,NA,0.456448590477376,2,0.545181954926208
"Rincão","Araraquara","3543709","3503208",1,NA,NA,200,-1.40227979035003,NA,NA,0.917016447481012,2,0.422659395881579
"Américo Brasiliense","Araraquara","3501707","3503208",5,NA,NA,NA,0.730359543590107,NA,NA,NA,1,0.603539679942246
"Iacri","Santópolis do Aguapeí","3519204","3548401",3,NA,NA,28,-0.0567341809303825,NA,NA,-0.92898864969983,2,0.376141373463047
"Piacatu","Santópolis do Aguapeí","3537701","3548401",4,NA,NA,14,0.37643475369414,NA,NA,-1.55758631744739,2,0.35797615048104
"Clementina","Santópolis do Aguapeí","3511904","3548401",3,NA,NA,42,-0.0567341809303825,NA,NA,-0.55339675426276,2,0.41105287507194
"Pompéia","Queiroz","3540002","3541802",5,NA,NA,NA,0.730359543590107,NA,NA,NA,1,0.603539679942246
"Herculândia","Queiroz","3519006","3541802",3,NA,NA,NA,-0.0567341809303825,NA,NA,NA,1,0.457217971919391
"Getulina","Queiroz","3517000","3541802",1,NA,NA,27,-1.40227979035003,NA,NA,-0.962448593649524,2,0.247961944726698
"Botucatu","Itatinga","3507506","3523503",3,NA,NA,304,-0.0567341809303825,NA,NA,1.31463689958448,2,0.58468777162865
"Pardinho","Itatinga","3536109","3523503",4,NA,NA,56,0.37643475369414,NA,NA,-0.284648704787423,2,0.476296497784287
"Angatuba","Itatinga","3502200","3523503",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Borborema","Novo Horizonte","3507407","3533502",15,4167,NA,98,2.63435703790891,-1.21695636176053,NA,0.241754517419501,3,0.570577935809312
"Pongaí","Novo Horizonte","3540101","3533502",2,NA,NA,35,-0.615186065829541,NA,NA,-0.722817632794988,2,0.343396646435713
"Itajobi","Novo Horizonte","3521903","3533502",11,NA,NA,68,2.07590515300976,NA,NA,-0.102475519288637,2,0.651196445937236
"Martinópolis","Taciba","3529203","3552908",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Anhumas","Taciba","3502408","3552908",3,NA,NA,NA,-0.0567341809303825,NA,NA,NA,1,0.457217971919391
"Regente Feijó","Taciba","3542404","3552908",3,NA,NA,101,-0.0567341809303825,NA,NA,0.270219632983487,2,0.487608533428193
"Nantes","Taciba","3532157","3552908",2,NA,NA,12,-0.615186065829541,NA,NA,-1.69403448278066,2,0.253121432745593
"São Paulo","Itapecerica da Serra","3550308","3522208",4,NA,90922.9118761046,NA,0.37643475369414,NA,0.893690839882655,NA,2,0.585823895497969
"São Lourenço da Serra","Itapecerica da Serra","3549953","3522208",3,NA,1517.310595626,NA,-0.0567341809303825,NA,-1.29070607974835,NA,2,0.342519512090323
"Embu das Artes","Itapecerica da Serra","3515004","3522208",7,NA,13777.1098778076,NA,1.28881142848927,NA,-0.113494481153476,NA,2,0.577011372528249
"Pirapozinho","Narandiba","3539202","3532207",8,NA,NA,90,1.5174532681106,NA,NA,0.161411390122076,2,0.623816447218889
"Anhumas","Narandiba","3502408","3532207",3,NA,NA,NA,-0.0567341809303825,NA,NA,NA,1,0.457217971919391
"Taciba","Narandiba","3552908","3532207",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Cândido Mota","Palmital","3510005","3535309",5,NA,NA,144,0.730359543590107,NA,NA,0.605627392962149,2,0.591945748522982
"Holambra","Cosmópolis","3519055","3512803",1,NA,NA,42,-1.40227979035003,NA,NA,-0.55339675426276,2,0.28598356905449
"Limeira","Cosmópolis","3526902","3512803",5,NA,NA,93,0.730359543590107,NA,NA,0.19233876801867,2,0.553530312327637
"Artur Nogueira","Cosmópolis","3503802","3512803",3,NA,NA,292,-0.0567341809303825,NA,NA,1.27636377948003,2,0.581130261175585
"Paulínia","Cosmópolis","3536505","3512803",3,NA,NA,628,-0.0567341809303825,NA,NA,2.00480641625883,2,0.648839459895902
"Itapuí","Jaú","3522901","3525300",6,NA,NA,103,1.02959868968757,NA,NA,0.288734982872957,2,0.590304866593056
"Dois Córregos","Jaú","3514106","3525300",4,NA,NA,155,0.37643475369414,NA,NA,0.675350244533721,2,0.565529000590983
"Mineiros do Tietê","Jaú","3529807","3525300",2,NA,NA,141,-0.615186065829541,NA,NA,0.585692648244925,2,0.465023495515133
"Bocaina","Jaú","3506805","3525300",4,NA,NA,167,0.37643475369414,NA,NA,0.746012978446984,2,0.572097145906875
"Bariri","Jaú","3505203","3525300",2,NA,NA,125,-0.615186065829541,NA,NA,0.471705084889876,2,0.454428280203491
"Barra Bonita","Jaú","3505302","3525300",4,NA,NA,269,0.37643475369414,NA,NA,1.19841367152775,2,0.614148073299689
"Nhandeara","Floreal","3532603","3515905",8,NA,NA,70,1.5174532681106,NA,NA,-0.0752305069729479,2,0.601820434867369
"Gastão Vidigal","Floreal","3516804","3515905",4,NA,NA,NA,0.37643475369414,NA,NA,NA,1,0.537744618749556
"Magda","Floreal","3528304","3515905",5,NA,NA,84,0.730359543590107,NA,NA,0.0963741035489583,2,0.544610336740484
"Iaras","Avaré","3519253","3504503",1,NA,NA,66,-1.40227979035003,NA,NA,-0.130521969397625,2,0.325290044810575
"Arandu","Avaré","3503109","3504503",6,NA,NA,102,1.02959868968757,NA,NA,0.279522248803895,2,0.589448537198887
"Botucatu","Avaré","3507506","3504503",3,NA,NA,100,-0.0567341809303825,NA,NA,0.26082536430018,2,0.486735330278083
"Cerqueira César","Avaré","3511409","3504503",6,NA,NA,138,1.02959868968757,NA,NA,0.565332218606521,2,0.61601475266259
"Itatinga","Avaré","3523503","3504503",6,NA,NA,201,1.02959868968757,NA,NA,0.921748519518053,2,0.649143870766241
"São Sebastião da Grama","Vargem Grande do Sul","3550803","3556404",3,NA,NA,104,-0.0567341809303825,NA,NA,0.297859555455346,2,0.490177681510377
"Casa Branca","Vargem Grande do Sul","3510807","3556404",4,NA,NA,102,0.37643475369414,NA,NA,0.279522248803895,2,0.528736540802452
"Águas da Prata","Vargem Grande do Sul","3500402","3556404",3,NA,NA,84,-0.0567341809303825,NA,NA,0.0963741035489583,2,0.471449482729057
"São João da Boa Vista","Vargem Grande do Sul","3549102","3556404",3,NA,NA,225,-0.0567341809303825,NA,NA,1.02879657721987,2,0.558118734875324
"Itobi","Vargem Grande do Sul","3523800","3556404",1,NA,NA,19,-1.40227979035003,NA,NA,-1.28327842389028,2,0.218140611330786
"Santa Cruz do Rio Pardo","Bernardino de Campos","3546405","3506300",6,NA,NA,28,1.02959868968757,NA,NA,-0.92898864969983,2,0.477116693274564
"Ipaussu","Bernardino de Campos","3520905","3506300",3,NA,NA,57,-0.0567341809303825,NA,NA,-0.268065494481958,2,0.437574594139688
"Piraju","Bernardino de Campos","3538808","3506300",5,NA,NA,58,0.730359543590107,NA,NA,-0.25176577178329,2,0.512250517571228
"Óleo","Bernardino de Campos","3533809","3506300",3,NA,NA,28,-0.0567341809303825,NA,NA,-0.92898864969983,2,0.376141373463047
"Jundiaí","Itupeva","3525904","3524006",7,NA,NA,NA,1.28881142848927,NA,NA,NA,1,0.707356583954292
"Louveira","Itupeva","3527306","3524006",2,NA,NA,NA,-0.615186065829541,NA,NA,NA,1,0.353401067907346
"Vinhedo","Itupeva","3556701","3524006",6,NA,NA,NA,1.02959868968757,NA,NA,NA,1,0.659168611542426
"Cabreúva","Itupeva","3508405","3524006",3,NA,NA,NA,-0.0567341809303825,NA,NA,NA,1,0.457217971919391
"Altair","Onda Verde","3500907","3534005",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Guapiaçu","Onda Verde","3517505","3534005",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Nova Granada","Onda Verde","3533007","3534005",5,NA,NA,212,0.730359543590107,NA,NA,0.972307909905688,2,0.626028931926946
"São José do Rio Preto","Onda Verde","3549805","3534005",4,NA,NA,236,0.37643475369414,NA,NA,1.07411230177752,2,0.602594183232458
"Ipiguá","Onda Verde","3521150","3534005",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Barrinha","Dumont","3505609","3514601",5,NA,NA,26,0.730359543590107,NA,NA,-0.997125526352097,2,0.442968862170884
"Ribeirão Preto","Dumont","3543402","3514601",5,NA,NA,159,0.730359543590107,NA,NA,0.699491041763336,2,0.600670433389587
"Sertãozinho","Dumont","3551702","3514601",3,NA,NA,26,-0.0567341809303825,NA,NA,-0.997125526352097,2,0.369808008159457
"Potirendaba","Ibirá","3540804","3519402",3,NA,NA,12,-0.0567341809303825,NA,NA,-1.69403448278066,2,0.305029884751615
"Cedral","Ibirá","3511300","3519402",2,NA,NA,NA,-0.615186065829541,NA,NA,NA,1,0.353401067907346
"Urupês","Ibirá","3556008","3519402",5,NA,NA,100,0.730359543590107,NA,NA,0.26082536430018,2,0.55989618428951
"Uchoa","Ibirá","3555604","3519402",8,NA,NA,39,1.5174532681106,NA,NA,-0.622355268672409,2,0.550964846047732
"Elisiário","Ibirá","3514924","3519402",2,NA,NA,69,-0.615186065829541,NA,NA,-0.088755706205417,2,0.402333099109992
"Ribeirão Pires","Mauá","3543303","3529401",6,NA,23663.9738500815,NA,1.02959868968757,NA,0.175227500655695,NA,2,0.579754275123455
"São Paulo","Mauá","3550308","3529401",3,NA,82171.1206026405,NA,-0.0567341809303825,NA,0.839670020745448,NA,2,0.540539303154739
"Santo André","Mauá","3547809","3529401",1,NA,154025.286938803,NA,-1.40227979035003,NA,1.17503900138723,NA,2,0.446642753657032
"Jardinópolis","Sales Oliveira","3525102","3544905",8,NA,NA,NA,1.5174532681106,NA,NA,NA,1,0.7498613879651
"Orlândia","Sales Oliveira","3534302","3544905",7,NA,NA,132,1.28881142848927,NA,NA,0.523258751236677,2,0.636197983760071
"Morro Agudo","Sales Oliveira","3531902","3544905",1,NA,NA,21,-1.40227979035003,NA,NA,-1.1923991611199,2,0.226587895649132
"Amparo","Serra Negra","3501905","3551603",4,7165,NA,329,0.37643475369414,-0.520507220052055,NA,1.38975529842072,3,0.544956259393531
"Lindóia","Serra Negra","3527009","3551603",6,4442,NA,262,1.02959868968757,-1.13484221202173,NA,1.17336692595593,3,0.533953419437005
"Monte Alegre do Sul","Serra Negra","3531209","3551603",1,NA,NA,8,-1.40227979035003,NA,NA,-2.04466394323073,2,0.147369351071004
"Ubirajara","Alvinlândia","3555505","3501509",3,NA,NA,23,-0.0567341809303825,NA,NA,-1.10943289445575,2,0.359368968047373
"Garça","Alvinlândia","3516705","3501509",2,NA,NA,28,-0.615186065829541,NA,NA,-0.92898864969983,2,0.324232921457024
"Lupércio","Alvinlândia","3527801","3501509",4,NA,NA,56,0.37643475369414,NA,NA,-0.284648704787423,2,0.476296497784287
"Gália","Alvinlândia","3516606","3501509",2,NA,NA,NA,-0.615186065829541,NA,NA,NA,1,0.353401067907346
"São Pedro do Turvo","Alvinlândia","3550506","3501509",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Itaporanga","Barão de Antonina","3522802","3505005",2,NA,NA,52,-0.615186065829541,NA,NA,-0.354025517321105,2,0.377676104243851
"Coronel Macedo","Itaí","3512605","3521804",1,NA,NA,98,-1.40227979035003,NA,NA,0.241754517419501,2,0.359893377114498
"Taquarituba","Itaí","3553807","3521804",4,NA,NA,156,0.37643475369414,NA,NA,0.681442984487208,2,0.566095324580593
"Piraju","Itaí","3538808","3521804",2,4117,NA,12,-0.615186065829541,-1.23246670937512,NA,-1.69403448278066,3,0.248296896520272
"Paranapanema","Itaí","3535804","3521804",6,NA,NA,26,1.02959868968757,NA,NA,-0.997125526352097,2,0.470783327970974
"Itapeva","Itaí","3522406","3521804",6,NA,NA,NA,1.02959868968757,NA,NA,NA,1,0.659168611542426
"Itaberá","Itaí","3521705","3521804",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Avaré","Itaí","3504503","3521804",2,NA,NA,82,-0.615186065829541,NA,NA,0.0736703986161562,2,0.417430707148647
"Sumaré","Monte Mor","3552403","3531803",4,NA,NA,NA,0.37643475369414,NA,NA,NA,1,0.537744618749556
"Santa Bárbara d'Oeste","Monte Mor","3545803","3531803",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Elias Fausto","Monte Mor","3514908","3531803",6,NA,NA,128,1.02959868968757,NA,NA,0.494141662615876,2,0.60939754595446
"Capivari","Monte Mor","3510401","3531803",2,NA,NA,266,-0.615186065829541,NA,NA,1.1877598114348,2,0.520986014919088
"Cotia","Vargem Grande Paulista","3513009","3556453",5,NA,20675.4495483094,NA,0.730359543590107,NA,0.103168721368979,NA,2,0.545241900716803
"São Roque","Vargem Grande Paulista","3550605","3556453",3,NA,NA,191,-0.0567341809303825,NA,NA,0.873336571197866,2,0.543668630077296
"Mongaguá","Praia Grande","3531100","3541000",3,NA,NA,NA,-0.0567341809303825,NA,NA,NA,1,0.457217971919391
"Santos","Bertioga","3548500","3506359",3,14353,NA,42,-0.0567341809303825,0.372277252807987,NA,-0.55339675426276,3,0.45302582809259
"Mogi das Cruzes","Bertioga","3530607","3506359",1,11355,NA,315,-1.40227979035003,0.0711841047352207,NA,1.34842019533463,3,0.468838476470533
"São Sebastião","Bertioga","3550704","3506359",3,40920,NA,119,-0.0567341809303825,1.71864216513514,NA,0.425183148206227,3,0.597095877931996
"Biritiba Mirim","Bertioga","3506607","3506359",2,NA,NA,NA,-0.615186065829541,NA,NA,NA,1,0.353401067907346
"Salto","Indaiatuba","3545209","3520509",4,NA,NA,372,0.37643475369414,NA,NA,1.50654676878177,2,0.642789237422835
"Elias Fausto","Indaiatuba","3514908","3520509",2,NA,NA,298,-0.615186065829541,NA,NA,1.29569235804007,2,0.531018412636501
"Itupeva","Indaiatuba","3524006","3520509",4,NA,NA,157,0.37643475369414,NA,NA,0.687497040116759,2,0.566658052838095
"Monte Mor","Indaiatuba","3531803","3520509",2,NA,NA,54,-0.615186065829541,NA,NA,-0.318706273675791,2,0.380959050032426
"Casa Branca","Mococa","3510807","3530508",2,NA,NA,91,-0.615186065829541,NA,NA,0.171832374268472,2,0.426554924184614
"Cássia dos Coqueiros","Mococa","3510906","3530508",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Tapiratiba","Mococa","3553609","3530508",6,NA,NA,NA,1.02959868968757,NA,NA,NA,1,0.659168611542426
"Tambaú","Mococa","3553302","3530508",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"São José do Rio Pardo","Mococa","3549706","3530508",7,NA,NA,63,1.28881142848927,NA,NA,-0.174201845680771,2,0.571368585023743
"Botucatu","Pratânia","3507506","3541059",7,NA,NA,NA,1.28881142848927,NA,NA,NA,1,0.707356583954292
"São Manuel","Pratânia","3550100","3541059",5,NA,NA,147,0.730359543590107,NA,NA,0.62515388881959,2,0.593760748526509
"Lençóis Paulista","Pratânia","3526803","3541059",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Dois Córregos","Torrinha","3514106","3554706",2,NA,NA,NA,-0.615186065829541,NA,NA,NA,1,0.353401067907346
"Brotas","Torrinha","3507902","3554706",4,NA,NA,35,0.37643475369414,NA,NA,-0.722817632794988,2,0.435568421856818
"Santa Maria da Serra","Torrinha","3547007","3554706",2,NA,NA,28,-0.615186065829541,NA,NA,-0.92898864969983,2,0.324232921457024
"Igarapava","Rifaina","3520103","3543600",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Pedregulho","Rifaina","3537008","3543600",5,NA,NA,42,0.730359543590107,NA,NA,-0.55339675426276,2,0.484213729083367
"Pinhalzinho","Bragança Paulista","3538204","3507605",3,25187,NA,206,-0.0567341809303825,1.09497953352188,NA,0.945062897589999,3,0.590664755386581
"Itatiba","Bragança Paulista","3523404","3507605",6,20123,NA,110,1.02959868968757,0.806516864249517,NA,0.350845995262481,3,0.603284556404123
"Atibaia","Bragança Paulista","3504107","3507605",5,NA,NA,581,0.730359543590107,NA,NA,1.93075601492978,2,0.715117282786197
"Pedra Bela","Bragança Paulista","3536802","3507605",1,NA,NA,102,-1.40227979035003,NA,NA,0.279522248803895,2,0.36340391136992
"Piracaia","Bragança Paulista","3538600","3507605",2,NA,NA,42,-0.615186065829541,NA,NA,-0.55339675426276,2,0.359144423065917
"Tuiuti","Bragança Paulista","3554953","3507605",5,NA,NA,266,0.730359543590107,NA,NA,1.1877598114348,2,0.646055320936538
"Vargem","Bragança Paulista","3556354","3507605",8,NA,NA,311,1.5174532681106,NA,NA,1.33627339975159,2,0.733020605875397
"São Luiz do Paraitinga","Redenção da Serra","3550001","3542305",5,NA,NA,NA,0.730359543590107,NA,NA,NA,1,0.603539679942246
"Caçapava","Redenção da Serra","3508504","3542305",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Taubaté","Redenção da Serra","3554102","3542305",7,NA,NA,119,1.28881142848927,NA,NA,0.425183148206227,2,0.627081795113331
"Paraibuna","Redenção da Serra","3535606","3542305",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Piedade","Pilar do Sul","3537800","3537909",2,NA,NA,68,-0.615186065829541,NA,NA,-0.102475519288637,2,0.401057833902336
"Sarapuí","Pilar do Sul","3551108","3537909",3,NA,NA,6,-0.0567341809303825,NA,NA,-2.28429490408527,2,0.250164809390866
"Tapiraí","Pilar do Sul","3553500","3537909",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Salto de Pirapora","Pilar do Sul","3545308","3537909",5,NA,NA,91,0.730359543590107,NA,NA,0.171832374268472,2,0.551624230202064
"Paulicéia","Santa Mercedes","3536406","3547106",6,NA,NA,116,1.02959868968757,NA,NA,0.401042350976612,2,0.60074390670514
"São João do Pau d'Alho","Santa Mercedes","3549300","3547106",2,NA,NA,NA,-0.615186065829541,NA,NA,NA,1,0.353401067907346
"Nova Guataporanga","Santa Mercedes","3533106","3547106",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Ouro Verde","Santa Mercedes","3534807","3547106",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Tupi Paulista","Santa Mercedes","3555109","3547106",3,NA,NA,116,-0.0567341809303825,NA,NA,0.401042350976612,2,0.499768586893623
"São Bernardo do Campo","São Vicente","3548708","3551009",3,NA,NA,358,-0.0567341809303825,NA,NA,1.4700692391509,2,0.599135304812326
"Cubatão","São Vicente","3513504","3551009",5,NA,NA,NA,0.730359543590107,NA,NA,NA,1,0.603539679942246
"Praia Grande","São Vicente","3541000","3551009",5,NA,NA,NA,0.730359543590107,NA,NA,NA,1,0.603539679942246
"Cafelândia","Guarantã","3508801","3518107",10,NA,NA,84,1.90699762577524,NA,NA,0.0963741035489583,2,0.653979582451947
"Júlio Mesquita","Guarantã","3525805","3518107",2,NA,NA,61,-0.615186065829541,NA,NA,-0.204474564740497,2,0.391576958828462
"Álvaro de Carvalho","Guarantã","3501400","3518107",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Nhandeara","Macaubal","3532603","3528106",7,NA,NA,NA,1.28881142848927,NA,NA,NA,1,0.707356583954292
"Monte Aprazível","Macaubal","3531407","3528106",3,NA,NA,56,-0.0567341809303825,NA,NA,-0.284648704787423,2,0.436033174369205
"Planalto","Macaubal","3539608","3528106",2,NA,NA,NA,-0.615186065829541,NA,NA,NA,1,0.353401067907346
"Riolândia","Paulo de Faria","3544202","3536604",5,NA,NA,59,0.730359543590107,NA,NA,-0.235740007011645,2,0.513740122430667
"Orindiúva","Paulo de Faria","3534203","3536604",5,NA,NA,66,0.730359543590107,NA,NA,-0.130521969397625,2,0.523520204839453
"Martinópolis","Caiabu","3529203","3508900",5,NA,NA,50,0.730359543590107,NA,NA,-0.390703522234385,2,0.499336166762979
"Presidente Prudente","Caiabu","3541406","3508900",3,NA,NA,50,-0.0567341809303825,NA,NA,-0.390703522234385,2,0.426175312751552
"Indiana","Caiabu","3520608","3508900",1,NA,NA,23,-1.40227979035003,NA,NA,-1.10943289445575,2,0.234299662029923
"Mariápolis","Caiabu","3528908","3508900",2,NA,NA,26,-0.615186065829541,NA,NA,-0.997125526352097,2,0.317899556153434
"Cândido Mota","Platina","3510005","3539707",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Campos Novos Paulista","Platina","3509809","3539707",4,NA,NA,NA,0.37643475369414,NA,NA,NA,1,0.537744618749556
"Echaporã","Platina","3514700","3539707",3,NA,NA,NA,-0.0567341809303825,NA,NA,NA,1,0.457217971919391
"Assis","Platina","3504008","3539707",7,NA,NA,36,1.28881142848927,NA,NA,-0.696692421616155,2,0.52280275917925
"Palmital","Platina","3535309","3539707",4,NA,NA,NA,0.37643475369414,NA,NA,NA,1,0.537744618749556
"Ribeirão Bonito","Trabiju","3542909","3554755",1,NA,NA,NA,-1.40227979035003,NA,NA,NA,1,0.207079359884491
"Boa Esperança do Sul","Trabiju","3506706","3554755",5,NA,NA,NA,0.730359543590107,NA,NA,NA,1,0.603539679942246
"Monte Aprazível","Tanabi","3531407","3553401",5,NA,NA,40,0.730359543590107,NA,NA,-0.598810601851983,2,0.479992483544157
